transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_YesNo,order,line_item_id,product_id,quantity,unit_price,line_item_amount,promo_item_YesNo
1516,2019/04/01,19:47:17,3,17,414,Yes,1,5,78,1,4.5,4.5,No
1519,2019/04/01,13:01:30,3,12,65,No,1,1,39,2,4.25,8.5,No
1520,2019/04/01,18:41:01,3,12,396,Yes,1,1,24,1,3,3,No
1521,2019/04/01,15:49:43,3,12,252,No,1,1,23,2,2.5,5,No
1526,2019/04/01,15:56:38,3,17,573,Yes,1,1,42,2,2.5,5,No
1526,2019/04/01,15:56:38,3,17,573,Yes,1,5,79,1,3.75,3.75,No
1539,2019/04/01,16:49:47,3,12,558,No,1,1,29,1,2.5,2.5,No
1552,2019/04/01,18:34:09,3,17,601,Yes,1,1,36,1,3.75,3.75,No
1567,2019/04/01,11:58:15,3,17,599,No,1,1,60,2,3.75,7.5,No
1570,2019/04/01,12:30:39,3,12,259,No,1,1,48,2,2.5,5,No
1575,2019/04/01,11:41:46,3,17,686,Yes,1,1,57,2,3.1,6.2,No
1583,2019/04/01,15:06:21,3,12,574,No,1,1,37,1,3,3,No
1587,2019/04/01,12:55:29,3,12,44,Yes,1,1,27,1,3.5,3.5,No
1587,2019/04/01,12:55:29,3,12,44,Yes,1,5,70,1,3.25,3.25,No
1597,2019/04/01,13:43:18,3,12,117,No,1,1,54,2,2.5,5,No
1597,2019/04/01,13:43:18,3,12,117,No,1,5,69,1,3.25,3.25,No
1598,2019/04/01,15:00:59,3,17,230,Yes,1,1,61,2,4.75,9.5,No
1598,2019/04/01,15:00:59,3,17,230,Yes,1,5,72,1,3.25,3.25,No
1599,2019/04/01,17:20:25,3,12,364,Yes,1,1,43,2,3,6,No
1599,2019/04/01,17:20:25,3,12,364,Yes,1,5,78,1,4.5,4.5,No
1600,2019/04/01,15:05:25,3,17,218,No,1,1,24,2,3,6,No
1611,2019/04/01,18:08:53,3,17,578,Yes,1,1,34,2,2.45,4.9,No
1614,2019/04/01,18:03:13,3,17,210,No,1,1,28,1,2,2,No
1614,2019/04/01,18:03:13,3,17,210,No,1,5,78,1,4.5,4.5,No
1625,2019/04/01,17:17:12,3,12,576,Yes,1,1,23,1,2.5,2.5,No
1626,2019/04/01,17:05:44,3,12,252,No,1,1,36,2,3.75,7.5,No
1634,2019/04/01,11:10:58,3,17,335,No,1,1,46,1,2.5,2.5,No
1638,2019/04/01,19:56:17,3,17,541,No,1,1,27,1,3.5,3.5,No
1645,2019/04/01,12:58:54,3,17,536,No,1,1,44,2,2.5,5,No
1647,2019/04/01,16:45:00,3,17,569,Yes,1,1,42,1,2.5,2.5,No
1658,2019/04/01,16:09:34,3,12,418,No,1,1,47,1,3,3,No
1658,2019/04/01,16:09:34,3,12,418,No,1,5,69,1,3.25,3.25,No
1660,2019/04/01,11:35:18,3,12,111,No,1,1,52,2,2.5,5,No
1662,2019/04/01,15:18:56,3,12,659,Yes,1,1,61,1,4.75,4.75,No
1666,2019/04/01,18:51:07,3,12,47,No,1,1,35,2,3.1,6.2,No
1666,2019/04/01,18:51:07,3,12,47,No,1,5,78,1,4.5,4.5,No
1680,2019/04/01,14:37:39,3,12,744,No,1,1,24,1,3,3,No
1680,2019/04/01,14:37:39,3,12,744,No,1,5,71,1,3.75,3.75,No
1683,2019/04/01,16:40:18,3,17,536,No,1,1,33,1,3.5,3.5,No
1685,2019/04/01,14:34:03,3,12,247,Yes,1,1,28,1,2,2,No
1694,2019/04/01,13:53:04,3,12,707,No,1,1,38,2,3.75,7.5,No
1695,2019/04/01,12:52:27,3,12,167,No,1,1,35,2,3.1,6.2,No
1706,2019/04/01,16:58:56,3,12,119,Yes,1,1,49,2,3,6,No
1707,2019/04/01,13:24:22,3,17,98,Yes,1,1,47,2,3,6,No
1710,2019/04/01,13:17:32,3,17,785,No,1,1,55,2,4,8,No
1711,2019/04/01,12:21:43,3,17,181,Yes,1,1,42,1,2.5,2.5,No
1712,2019/04/01,15:37:52,3,12,779,No,1,1,39,1,4.25,4.25,No
1712,2019/04/01,15:37:52,3,12,779,No,1,5,73,1,3.75,3.75,No
1717,2019/04/01,19:58:52,3,12,329,Yes,1,1,39,1,4.25,4.25,No
1719,2019/04/01,11:12:29,3,12,607,No,1,1,43,1,3,3,No
1724,2019/04/01,12:18:44,3,12,692,Yes,1,1,49,2,3,6,No
1725,2019/04/01,13:58:36,3,12,246,No,1,1,23,1,2.5,2.5,No
1729,2019/04/01,15:50:25,3,17,541,No,1,1,35,1,3.1,3.1,No
1737,2019/04/01,19:00:45,3,12,60,No,1,1,60,2,3.75,7.5,No
1737,2019/04/01,19:00:45,3,12,60,No,1,5,69,1,3.25,3.25,No
1739,2019/04/01,18:32:25,3,17,697,No,1,1,52,2,2.5,5,No
1742,2019/04/01,18:39:29,3,17,678,No,1,1,22,1,2,2,No
1745,2019/04/01,16:58:42,3,17,753,Yes,1,1,58,1,3.5,3.5,No
1745,2019/04/01,16:58:42,3,17,753,Yes,1,5,69,1,3.25,3.25,No
1747,2019/04/01,11:41:37,3,12,42,Yes,1,1,40,2,3.75,7.5,No
1749,2019/04/01,18:21:22,3,17,117,No,1,1,46,1,2.5,2.5,No
1752,2019/04/01,16:43:15,3,12,323,Yes,1,1,37,2,3,6,No
1753,2019/04/01,13:00:42,3,17,645,Yes,1,1,28,2,2,4,No
1757,2019/04/01,11:40:10,3,12,441,No,1,1,32,1,3,3,No
1759,2019/04/01,11:04:07,3,12,507,No,1,1,26,1,3,3,No
1768,2019/04/01,17:41:25,3,12,174,No,1,1,55,2,4,8,No
1768,2019/04/01,17:41:25,3,12,174,No,1,5,76,1,3.5,3.5,No
1771,2019/04/01,15:21:53,3,17,651,No,1,1,33,2,3.5,7,No
1773,2019/04/01,19:40:09,3,12,305,No,1,1,44,2,2.5,5,No
1786,2019/04/01,11:28:50,3,12,53,No,1,1,32,2,3,6,No
1790,2019/04/01,14:35:25,3,17,711,No,1,1,46,1,2.5,2.5,No
1807,2019/04/01,15:14:28,3,17,320,No,1,1,42,1,2.5,2.5,No
1811,2019/04/01,12:07:59,3,12,161,No,1,1,58,1,3.5,3.5,No
1817,2019/04/01,13:34:12,3,17,352,Yes,1,1,28,2,2,4,No
1823,2019/04/01,18:55:19,3,17,651,No,1,1,56,2,2.55,5.1,No
1825,2019/04/01,11:01:48,3,12,480,Yes,1,1,22,1,2,2,No
1828,2019/04/01,17:22:18,3,12,554,Yes,1,1,34,1,2.45,2.45,No
1830,2019/04/01,14:34:04,3,17,108,No,1,1,35,1,3.1,3.1,No
1837,2019/04/01,15:08:28,3,17,473,Yes,1,1,43,2,3,6,No
1840,2019/04/01,13:35:37,3,12,790,Yes,1,1,38,2,3.75,7.5,No
1846,2019/04/01,19:53:42,3,12,548,Yes,1,1,56,1,2.55,2.55,No
1852,2019/04/01,15:56:38,3,17,737,No,1,1,50,2,2.5,5,No
1852,2019/04/01,15:56:38,3,17,737,No,1,5,75,1,3.5,3.5,No
1854,2019/04/01,18:26:37,3,17,631,Yes,1,1,59,1,4.5,4.5,No
1855,2019/04/01,17:59:55,3,12,121,No,1,1,32,1,3,3,No
1862,2019/04/01,19:05:47,3,12,195,No,1,1,33,2,3.5,7,No
1873,2019/04/01,16:29:36,3,12,632,No,1,1,27,2,3.5,7,No
1880,2019/04/01,18:16:26,3,17,40,No,1,1,56,1,2.55,2.55,No
1888,2019/04/01,14:20:08,3,17,280,No,1,1,42,2,2.5,5,No
1892,2019/04/01,16:01:29,3,12,240,No,1,1,26,1,3,3,No
1892,2019/04/01,16:01:29,3,12,240,No,1,5,74,1,3.5,3.5,No
1894,2019/04/01,11:28:29,3,17,248,Yes,1,1,33,2,3.5,7,No
1899,2019/04/01,12:23:39,3,12,767,No,1,1,24,1,3,3,No
1903,2019/04/01,18:10:23,3,12,696,Yes,1,1,30,1,3,3,No
1905,2019/04/01,19:53:10,3,12,781,No,1,1,35,1,3.1,3.1,No
1918,2019/04/01,15:12:05,3,17,48,Yes,1,1,55,2,4,8,No
1920,2019/04/01,12:50:15,3,17,652,Yes,1,1,59,1,4.5,4.5,No
1923,2019/04/01,15:30:13,3,12,687,Yes,1,1,58,1,3.5,3.5,No
1927,2019/04/01,19:29:07,3,12,760,No,1,1,38,1,3.75,3.75,No
1944,2019/04/01,13:04:22,3,12,69,Yes,1,1,28,1,2,2,No
1944,2019/04/01,13:04:22,3,12,69,Yes,1,5,71,1,3.75,3.75,No
1945,2019/04/01,19:26:53,3,17,347,No,1,1,42,1,2.5,2.5,No
1947,2019/04/01,13:31:00,3,12,226,No,1,1,57,1,3.1,3.1,No
1947,2019/04/01,13:31:00,3,12,226,No,1,5,77,1,3,3,No
1949,2019/04/01,12:31:38,3,12,674,No,1,1,35,2,3.1,6.2,No
1954,2019/04/01,13:43:32,3,12,778,No,1,1,33,2,3.5,7,No
1960,2019/04/01,18:04:34,3,12,104,No,1,1,28,1,2,2,No
1965,2019/04/01,15:26:52,3,17,213,Yes,1,1,36,1,3.75,3.75,No
1965,2019/04/01,15:26:52,3,17,213,Yes,1,5,71,1,3.75,3.75,No
1967,2019/04/01,18:06:52,3,17,444,No,1,1,30,2,3,6,No
1967,2019/04/01,18:06:52,3,17,444,No,1,5,79,1,3.75,3.75,No
1972,2019/04/01,17:40:50,3,17,602,No,1,1,55,1,4,4,No
1974,2019/04/01,16:16:59,3,17,430,Yes,1,1,30,2,3,6,No
1974,2019/04/01,16:16:59,3,17,430,Yes,1,5,76,1,3.5,3.5,No
1980,2019/04/01,19:39:40,3,17,430,Yes,1,1,49,1,3,3,No
1983,2019/04/01,12:42:22,3,17,531,Yes,1,1,22,1,2,2,No
1985,2019/04/01,16:23:42,3,17,364,No,1,1,32,2,3,6,No
2001,2019/04/01,16:35:15,3,17,117,Yes,1,1,59,2,4.5,9,No
2003,2019/04/01,19:34:48,3,12,94,Yes,1,1,40,1,3.75,3.75,No
2006,2019/04/01,11:30:49,3,12,526,No,1,1,24,2,3,6,No
2008,2019/04/01,17:15:12,3,12,12,Yes,1,1,37,1,3,3,No
2008,2019/04/01,17:15:12,3,12,12,Yes,1,5,75,1,3.5,3.5,No
2011,2019/04/01,11:57:59,3,17,257,Yes,1,1,50,1,2.5,2.5,No
2011,2019/04/01,11:57:59,3,17,257,Yes,1,5,79,1,3.75,3.75,No
2024,2019/04/01,18:45:11,3,12,414,No,1,1,38,2,3.75,7.5,No
2028,2019/04/01,18:39:42,3,12,753,Yes,1,1,61,1,4.75,4.75,No
2028,2019/04/01,18:39:42,3,12,753,Yes,1,5,78,1,4.5,4.5,No
2029,2019/04/01,15:33:24,3,12,647,No,1,1,57,1,3.1,3.1,No
2032,2019/04/01,19:43:29,3,17,399,No,1,1,54,1,2.5,2.5,No
2035,2019/04/01,16:47:51,3,17,73,No,1,1,38,1,3.75,3.75,No
2039,2019/04/01,19:08:56,3,17,547,No,1,1,60,1,3.75,3.75,No
2042,2019/04/01,19:00:27,3,12,76,No,1,1,43,1,3,3,No
2047,2019/04/01,16:29:05,3,17,729,No,1,1,31,2,2.2,4.4,No
2049,2019/04/01,19:09:02,3,12,524,Yes,1,1,40,1,3.75,3.75,No
2051,2019/04/01,13:41:24,3,17,453,Yes,1,1,51,1,3,3,No
2052,2019/04/01,15:30:27,3,17,650,No,1,1,31,2,2.2,4.4,No
2060,2019/04/01,15:42:20,3,12,43,Yes,1,1,36,1,3.75,3.75,No
2067,2019/04/01,12:44:32,3,12,387,Yes,1,1,52,1,2.5,2.5,No
2070,2019/04/01,14:33:43,3,17,689,Yes,1,1,37,2,3,6,No
2077,2019/04/01,11:25:35,3,17,188,Yes,1,1,49,2,3,6,No
2081,2019/04/01,11:15:02,3,17,393,Yes,1,1,42,1,2.5,2.5,No
2081,2019/04/01,11:15:02,3,17,393,Yes,1,5,78,1,4.5,4.5,No
2083,2019/04/01,13:36:54,3,12,150,No,1,1,44,2,2.5,5,No
2085,2019/04/01,18:02:00,3,12,676,Yes,1,1,52,1,2.5,2.5,No
2087,2019/04/01,15:53:26,3,12,586,No,1,1,46,1,2.5,2.5,No
2091,2019/04/01,16:20:07,3,12,564,No,1,1,36,2,3.75,7.5,No
2093,2019/04/01,12:44:31,3,17,564,No,1,1,53,1,3,3,No
2103,2019/04/01,17:22:53,3,12,674,No,1,1,43,1,3,3,No
2108,2019/04/01,16:49:54,3,12,484,No,1,1,29,2,2.5,5,No
2115,2019/04/01,18:41:13,3,17,373,Yes,1,1,24,1,3,3,No
2123,2019/04/01,16:51:25,3,17,778,No,1,1,50,2,2.5,5,No
2129,2019/04/01,12:49:48,3,12,725,Yes,1,1,48,1,2.5,2.5,No
2134,2019/04/01,16:25:28,3,17,794,No,1,1,44,1,2.5,2.5,No
2135,2019/04/01,19:14:09,3,12,300,Yes,1,1,32,2,3,6,No
2144,2019/04/01,13:54:47,3,12,391,No,1,1,49,1,3,3,No
2149,2019/04/01,16:19:32,3,17,763,No,1,1,48,2,2.5,5,No
2172,2019/04/01,19:36:35,3,17,373,Yes,1,1,26,1,3,3,No
2175,2019/04/01,13:45:22,3,12,197,Yes,1,1,37,1,3,3,No
2176,2019/04/01,15:44:17,3,17,531,Yes,1,1,52,1,2.5,2.5,No
2177,2019/04/01,11:41:19,3,17,794,Yes,1,1,57,1,3.1,3.1,No
2186,2019/04/01,17:51:06,3,17,377,No,1,1,60,2,3.75,7.5,No
2188,2019/04/01,15:01:02,3,17,558,Yes,1,1,48,2,2.5,5,No
2203,2019/04/01,17:43:02,3,17,613,Yes,1,1,51,2,3,6,No
2205,2019/04/01,19:12:49,3,12,7,No,1,1,40,2,3.75,7.5,No
2207,2019/04/01,12:20:08,3,17,783,Yes,1,1,54,2,2.5,5,No
2211,2019/04/01,15:28:29,3,12,774,No,1,1,58,1,3.5,3.5,No
2219,2019/04/01,11:49:37,3,12,186,No,1,1,54,1,2.5,2.5,No
2227,2019/04/01,11:10:21,3,17,172,No,1,1,47,1,3,3,No
2227,2019/04/01,11:10:21,3,17,172,No,1,5,79,1,3.75,3.75,No
2229,2019/04/01,12:50:38,3,12,378,No,1,1,31,2,2.2,4.4,No
2229,2019/04/01,12:50:38,3,12,378,No,1,5,73,1,3.75,3.75,No
2238,2019/04/01,16:19:17,3,17,384,Yes,1,1,24,1,3,3,No
2248,2019/04/01,12:53:23,3,12,338,Yes,1,1,54,2,2.5,5,No
2249,2019/04/01,18:13:07,3,17,634,Yes,1,1,24,2,3,6,No
2250,2019/04/01,13:12:49,3,17,64,No,1,1,61,2,4.75,9.5,No
2252,2019/04/01,12:50:19,3,17,378,No,1,1,46,2,2.5,5,No
2258,2019/04/01,11:43:57,3,17,694,No,1,1,25,2,2.2,4.4,No
2259,2019/04/01,19:03:12,3,12,476,No,1,1,26,1,3,3,No
2260,2019/04/01,17:09:13,3,17,727,Yes,1,1,36,1,3.75,3.75,No
2262,2019/04/01,17:35:26,3,17,240,No,1,1,47,1,3,3,No
2262,2019/04/01,17:35:26,3,17,240,No,1,5,69,1,3.25,3.25,No
2266,2019/04/01,13:53:17,3,17,187,Yes,1,1,35,1,3.1,3.1,No
2266,2019/04/01,13:53:17,3,17,187,Yes,1,5,70,1,3.25,3.25,No
2281,2019/04/01,15:40:51,3,17,446,Yes,1,1,54,1,2.5,2.5,No
2282,2019/04/01,15:12:54,3,12,574,No,1,1,52,2,2.5,5,No
2285,2019/04/01,15:36:21,3,12,340,Yes,1,1,31,1,2.2,2.2,No
2288,2019/04/01,12:24:41,3,12,382,No,1,1,33,1,3.5,3.5,No
2295,2019/04/01,18:58:46,3,12,626,No,1,1,29,1,2.5,2.5,No
2305,2019/04/01,17:34:24,3,12,346,Yes,1,1,29,1,2.5,2.5,No
2314,2019/04/01,19:39:32,3,12,448,No,1,1,37,1,3,3,No
2315,2019/04/01,15:02:04,3,17,2,Yes,1,1,39,2,4.25,8.5,No
2321,2019/04/01,19:39:56,3,12,201,No,1,1,22,1,2,2,No
2324,2019/04/01,15:00:41,3,17,643,Yes,1,1,22,2,2,4,No
2328,2019/04/01,11:44:29,3,17,688,Yes,1,1,58,2,3.5,7,No
2333,2019/04/01,11:54:56,3,12,783,No,1,1,56,2,2.55,5.1,No
2341,2019/04/01,12:40:18,3,17,261,Yes,1,1,28,1,2,2,No
2341,2019/04/01,12:40:18,3,17,261,Yes,1,5,70,1,3.25,3.25,No
2345,2019/04/01,15:52:23,3,17,162,No,1,1,36,2,3.75,7.5,No
2349,2019/04/01,14:15:54,3,12,157,Yes,1,1,57,1,3.1,3.1,No
2362,2019/04/01,16:28:37,3,12,549,No,1,1,35,1,3.1,3.1,No
2362,2019/04/01,16:28:37,3,12,549,No,1,5,72,1,3.25,3.25,No
2364,2019/04/01,19:37:51,3,12,323,Yes,1,1,60,1,3.75,3.75,No
2369,2019/04/01,16:37:10,3,12,715,Yes,1,1,37,2,3,6,No
2370,2019/04/01,11:02:36,3,12,369,Yes,1,1,55,2,4,8,No
2385,2019/04/01,12:46:26,3,12,335,No,1,1,23,1,2.5,2.5,No
2387,2019/04/01,16:08:59,3,17,395,Yes,1,1,42,2,2.5,5,No
2388,2019/04/01,14:53:41,3,12,122,No,1,1,44,1,2.5,2.5,No
2396,2019/04/01,19:23:50,3,17,133,No,1,1,37,2,3,6,No
2396,2019/04/01,19:23:50,3,17,133,No,1,5,69,1,3.25,3.25,No
2401,2019/04/01,16:16:32,3,17,637,No,1,1,43,1,3,3,No
2417,2019/04/01,18:08:03,3,17,251,No,1,1,54,2,2.5,5,No
2431,2019/04/01,17:32:02,3,12,135,Yes,1,1,32,1,3,3,No
2435,2019/04/01,11:28:20,3,12,402,Yes,1,1,22,1,2,2,No
2438,2019/04/01,17:23:04,3,12,246,No,1,1,41,1,4.25,4.25,No
2452,2019/04/01,15:06:14,3,12,89,Yes,1,1,46,1,2.5,2.5,No
2453,2019/04/01,15:17:15,3,17,667,Yes,1,1,56,2,2.55,5.1,No
2456,2019/04/01,13:58:10,3,17,392,No,1,1,46,2,2.5,5,No
2461,2019/04/01,19:24:17,3,17,751,Yes,1,1,39,2,4.25,8.5,No
2464,2019/04/01,11:47:13,3,12,639,No,1,1,30,1,3,3,No
2468,2019/04/01,13:22:45,3,12,622,Yes,1,1,46,2,2.5,5,No
2469,2019/04/01,15:06:33,3,12,731,Yes,1,1,53,2,3,6,No
2470,2019/04/01,12:01:20,3,12,8,No,1,1,35,2,3.1,6.2,No
2470,2019/04/01,12:01:20,3,12,8,No,1,5,75,1,3.5,3.5,No
2471,2019/04/01,18:46:59,3,12,500,Yes,1,1,25,1,2.2,2.2,No
2473,2019/04/01,18:45:15,3,12,75,No,1,1,22,2,2,4,No
2476,2019/04/01,16:33:35,3,12,186,No,1,1,35,1,3.1,3.1,No
2480,2019/04/01,12:35:13,3,12,340,No,1,1,34,2,2.45,4.9,No
2480,2019/04/01,12:35:13,3,12,340,No,1,5,74,1,3.5,3.5,No
2486,2019/04/01,12:47:37,3,17,95,No,1,1,54,1,2.5,2.5,No
2490,2019/04/01,15:19:34,3,17,68,No,1,1,29,1,2.5,2.5,No
2491,2019/04/01,16:23:28,3,12,539,Yes,1,1,57,1,3.1,3.1,No
2491,2019/04/01,16:23:28,3,12,539,Yes,1,5,77,1,3,3,No
2494,2019/04/01,14:22:49,3,17,247,Yes,1,1,55,2,4,8,No
2521,2019/04/01,11:50:16,3,12,549,Yes,1,1,26,2,3,6,No
2522,2019/04/01,18:43:10,3,12,626,No,1,1,51,2,3,6,No
2525,2019/04/01,16:14:00,3,17,446,Yes,1,1,35,2,3.1,6.2,No
2525,2019/04/01,16:14:00,3,17,446,Yes,1,5,73,1,3.75,3.75,No
2526,2019/04/01,17:31:51,3,17,663,No,1,1,50,1,2.5,2.5,No
2527,2019/04/01,12:58:08,3,12,617,Yes,1,1,43,2,3,6,No
2536,2019/04/01,12:08:36,3,12,774,No,1,1,52,1,2.5,2.5,No
2536,2019/04/01,12:08:36,3,12,774,No,1,5,69,1,3.25,3.25,No
2539,2019/04/01,12:42:11,3,12,90,Yes,1,1,60,1,3.75,3.75,No
2541,2019/04/01,11:16:02,3,12,244,No,1,1,45,2,3,6,No
2545,2019/04/01,16:25:25,3,12,745,Yes,1,1,32,1,3,3,No
2553,2019/04/01,15:32:39,3,17,383,Yes,1,1,31,2,2.2,4.4,No
2561,2019/04/01,19:52:24,3,12,475,No,1,1,33,2,3.5,7,No
2,2019/04/01,15:25:09,5,30,5288,No,1,1,50,2,2.5,5,No
9,2019/04/01,09:22:18,5,12,5910,No,1,1,50,2,2.5,5,No
12,2019/04/01,13:02:48,5,30,5154,Yes,1,1,45,1,3,3,No
14,2019/04/01,08:52:32,5,26,5924,Yes,1,1,26,1,3,3,No
31,2019/04/01,09:34:47,5,26,5528,No,1,1,60,2,3.75,7.5,No
35,2019/04/01,17:28:53,5,12,5432,Yes,1,1,30,2,3,6,No
39,2019/04/01,12:34:26,5,12,5796,Yes,1,1,37,1,3,3,No
43,2019/04/01,09:21:45,5,12,5581,No,1,1,40,2,3.75,7.5,No
46,2019/04/01,08:47:03,5,12,5066,Yes,1,1,23,1,2.5,2.5,No
49,2019/04/01,18:24:23,5,12,5904,No,1,1,22,1,2,2,No
49,2019/04/01,18:24:23,5,12,5904,No,1,5,77,1,3,3,No
53,2019/04/01,10:35:40,5,26,5930,Yes,1,1,39,1,4.25,4.25,No
54,2019/04/01,08:42:00,5,12,5782,No,1,1,24,2,3,6,No
60,2019/04/01,11:51:41,5,30,5597,No,1,1,48,2,2.5,5,No
63,2019/04/01,17:22:22,5,26,5342,No,1,1,38,2,3.75,7.5,No
64,2019/04/01,09:00:12,5,30,5391,Yes,1,1,55,1,4,4,No
71,2019/04/01,08:48:48,5,26,5598,Yes,1,1,38,1,3.75,3.75,No
71,2019/04/01,08:48:48,5,26,5598,Yes,1,5,75,1,3.5,3.5,No
76,2019/04/01,07:52:17,5,12,5020,No,1,1,34,2,2.45,4.9,No
82,2019/04/01,09:13:15,5,26,5806,Yes,1,1,56,2,2.55,5.1,No
83,2019/04/01,16:24:11,5,30,5087,No,1,1,35,1,3.1,3.1,No
94,2019/04/01,14:31:26,5,26,5576,No,1,1,42,1,2.5,2.5,No
101,2019/04/01,11:31:43,5,30,5789,Yes,1,1,51,2,3,6,No
101,2019/04/01,11:31:43,5,30,5789,Yes,1,5,72,1,3.25,3.25,No
104,2019/04/01,11:55:07,5,30,5712,No,1,1,59,2,4.5,9,No
126,2019/04/01,15:46:34,5,30,5421,No,1,1,40,2,3.75,7.5,No
136,2019/04/01,13:23:54,5,26,5055,No,1,1,28,2,2,4,No
138,2019/04/01,15:30:58,5,12,5333,Yes,1,1,34,1,2.45,2.45,No
139,2019/04/01,13:55:04,5,12,5388,Yes,1,1,42,1,2.5,2.5,No
141,2019/04/01,09:49:19,5,12,5020,No,1,1,26,2,3,6,No
141,2019/04/01,09:49:19,5,12,5020,No,1,5,72,1,3.25,3.25,No
170,2019/04/01,08:35:03,5,12,5401,Yes,1,1,45,2,3,6,No
170,2019/04/01,08:35:03,5,12,5401,Yes,1,5,71,1,3.75,3.75,No
175,2019/04/01,13:51:59,5,26,5695,Yes,1,1,45,2,3,6,No
180,2019/04/01,15:10:10,5,12,5815,No,1,1,40,1,3.75,3.75,No
180,2019/04/01,15:10:10,5,12,5815,No,1,5,75,1,3.5,3.5,No
191,2019/04/01,12:51:32,5,30,5923,Yes,1,1,41,1,4.25,4.25,No
191,2019/04/01,12:51:32,5,30,5923,Yes,1,5,69,1,3.25,3.25,No
195,2019/04/01,15:17:48,5,30,5294,No,1,1,39,2,4.25,8.5,No
197,2019/04/01,14:42:01,5,26,5413,Yes,1,1,44,2,2.5,5,No
199,2019/04/01,18:13:32,5,30,5284,Yes,1,1,23,2,2.5,5,No
202,2019/04/01,17:28:42,5,26,5873,No,1,1,37,1,3,3,No
202,2019/04/01,17:28:42,5,26,5873,No,1,5,70,1,3.25,3.25,No
209,2019/04/01,18:27:08,5,26,5153,No,1,1,54,2,2.5,5,No
236,2019/04/01,08:29:51,5,12,5577,No,1,1,32,2,3,6,No
248,2019/04/01,07:22:41,5,30,5479,No,1,1,57,2,3.1,6.2,No
248,2019/04/01,07:22:41,5,30,5479,No,1,5,77,1,3,3,No
251,2019/04/01,16:47:05,5,12,5502,No,1,1,44,1,2.5,2.5,No
251,2019/04/01,16:47:05,5,12,5502,No,1,5,72,1,3.25,3.25,No
255,2019/04/01,14:31:29,5,12,5021,No,1,1,59,1,4.5,4.5,No
276,2019/04/01,08:58:56,5,30,5803,Yes,1,1,22,2,2,4,No
283,2019/04/01,09:11:06,5,30,5418,Yes,1,1,56,1,2.55,2.55,No
283,2019/04/01,09:11:06,5,30,5418,Yes,1,5,77,1,3,3,No
292,2019/04/01,13:43:41,5,30,5685,No,1,1,25,2,2.2,4.4,No
299,2019/04/01,14:56:17,5,30,5790,Yes,1,1,60,1,3.75,3.75,No
300,2019/04/01,11:52:31,5,26,5131,No,1,1,57,1,3.1,3.1,No
304,2019/04/01,08:58:55,5,30,5317,Yes,1,1,26,1,3,3,No
319,2019/04/01,09:03:57,5,26,5044,No,1,1,36,2,3.75,7.5,No
319,2019/04/01,09:03:57,5,26,5044,No,1,5,76,1,3.5,3.5,No
325,2019/04/01,16:52:51,5,12,5234,Yes,1,1,50,1,2.5,2.5,No
330,2019/04/01,07:46:28,5,26,5291,Yes,1,1,24,2,3,6,No
330,2019/04/01,07:46:28,5,26,5291,Yes,1,5,72,1,3.25,3.25,No
332,2019/04/01,15:06:27,5,30,5060,No,1,1,25,2,2.2,4.4,No
335,2019/04/01,07:25:49,5,12,5543,Yes,1,1,22,1,2,2,No
337,2019/04/01,16:26:04,5,12,5673,No,1,1,37,1,3,3,No
340,2019/04/01,16:40:19,5,12,5860,Yes,1,1,46,1,2.5,2.5,No
343,2019/04/01,14:08:20,5,12,5574,Yes,1,1,55,1,4,4,No
343,2019/04/01,14:08:20,5,12,5574,Yes,1,5,78,1,4.5,4.5,No
350,2019/04/01,09:10:35,5,26,5259,No,1,1,38,2,3.75,7.5,No
353,2019/04/01,12:08:21,5,30,5103,No,1,1,43,1,3,3,No
360,2019/04/01,15:19:22,5,26,5847,Yes,1,1,38,1,3.75,3.75,No
377,2019/04/01,10:34:17,5,30,5710,Yes,1,1,48,2,2.5,5,No
378,2019/04/01,08:00:35,5,26,5136,No,1,1,36,1,3.75,3.75,No
378,2019/04/01,08:00:35,5,26,5136,No,1,5,77,1,3,3,No
385,2019/04/01,14:30:16,5,12,5198,No,1,1,35,1,3.1,3.1,No
390,2019/04/01,07:01:20,5,12,5658,Yes,1,1,22,2,2,4,No
394,2019/04/01,09:41:12,5,12,5932,Yes,1,1,61,1,4.75,4.75,No
399,2019/04/01,07:08:56,5,30,5895,Yes,1,1,57,2,3.1,6.2,No
429,2019/04/01,14:03:34,5,26,5830,Yes,1,1,25,2,2.2,4.4,No
429,2019/04/01,14:03:34,5,26,5830,Yes,1,5,69,1,3.25,3.25,No
432,2019/04/01,13:50:55,5,30,5493,No,1,1,27,1,3.5,3.5,No
442,2019/04/01,09:19:27,5,26,5888,No,1,1,45,1,3,3,No
443,2019/04/01,07:52:36,5,26,5180,Yes,1,1,87,2,3,6,No
447,2019/04/01,10:20:41,5,30,5078,No,1,1,31,1,2.2,2.2,No
448,2019/04/01,14:36:35,5,12,5111,Yes,1,1,57,1,3.1,3.1,No
451,2019/04/01,07:14:04,5,26,5412,No,1,1,59,2,4.5,9,No
453,2019/04/01,08:56:33,5,26,5055,No,1,1,50,1,2.5,2.5,No
455,2019/04/01,11:30:55,5,26,5510,No,1,1,32,1,3,3,No
459,2019/04/01,13:27:32,5,30,5287,No,1,1,52,1,2.5,2.5,No
471,2019/04/01,13:22:04,5,26,5512,No,1,1,33,2,3.5,7,No
